Name,SubDiv
Peyrelongue-Abos,64
Peyrestortes,66
Peyriac-de-Mer,11
Peyriac-Minervois,11
Peyrilhac,87
Peyrins,26
Peyrolles-en-Provence,13
Peyruis,4
Peyzieux-sur-Saône,1
Pézenas,34
Pezens,11
Pézilla-la-Rivière,66
Pfaffenheim,68
Pfaffenhoffen,67
Pfalzweyer,67
Pfastatt,68
Pfetterhouse,68
Phalempin,59
Phalsbourg,57
Philippsbourg,57
Pia,66
Pianottoli-Caldarello,2A
Pibrac,31
Picauville,50
Piégut-Pluviers,24
Piennes,54
Pierre-Bénite,69
Pierre-Buffière,87
Pierreclos,71
Pierrecourt,76
Pierre-de-Bresse,71
Pierrefeu,6
Pierrefeu-du-Var,83
Pierrefiche,12
Pierrefitte-Nestalas,65
Pierrefitte-sur-Aire,55
Pierrefitte-sur-Sauldre,41
Pierrefitte-sur-Seine,93
Pierrefonds,60
Pierrefontaine-les-Varans,25
Pierrefort,15
Pierrelatte,26
Pierrelaye,95
Pierrelongue,26
Pierre-Morains,51
Pierre-Percée,54
Pierrerue,34
Pierres,28
Pierreville,54
Pierry,51
Pietralba,2B
Pieusse,11
Piffonds,89
Pignans,83
Pignols,63
Pihem,62
Pila-Canale,2A
Pillon,55
Pimbo,40
Pimelles,89
Pinet,34
Pineuilh,33
Piney,10
Pinon,2
Pinsaguel,31
Pins-Justaret,31
Pinterville,27
Piolenc,84
Pionsat,63
Pipriac,35
Piré-sur-Seiche,35
Pirey,25
Piriac-sur-Mer,44
Pirou,50
Pissotte,85
Pithiviers,45
Pîtres,27
Plabennec,29
Plailly,60
Plaine,67
Plaines-Saint-Lange,10
Plainoiseau,39
Plaintel,22
Plainval,60
Plaisance,32
Plaisance-du-Touch,31
Plaisir,78
Plaissan,34
Plancher-Bas,70
Planchez,58
Plancoët,22
Plancy-l'Abbaye,10
Plan-de-Campagne,13
Plan-d'Orgon,13
Planfoy,42
Planguenoual,22
Plassac,17
Plassac,33
Plassac-Rouffiac,16
Plaudren,56
Pléchâtel,35
Plédran,22
Pleine-Fougère,35
Pleine-Selve,33
Plélan-le-Grand,35
Plélan-le-Petit,22
Plélo,22
Plémet,22
Plémy,22
Plénée-Jugon,22
Pléneuf-Val-André,22
Plerguer,35
Plérin,22
Plescop,56
Plésidy,22
Pleslin,22
Pleslin-Trigavou,22
Plesnois,57
Plessé,44
Plestan,22
Plestin-les-Grèves,22
Pleubian,22
Pleucadeuc,56
Pleudihen-sur-Rance,22
Pleugueneuc,35
Pleumartin,86
Pleumeleuc,35
Pleurtuit,35
Pleuven,29
Pléven,22
Pleyben,29
Pleyber-Christ,29
Plichancourt,51
Plobsheim,67
Ploemel,56
Ploemeur,56
Ploeren,56
Ploërmel,56
Ploéven,29
Ploëzal,22
Plogoff,29
Plogonnec,29
Ploisy,2
Plombières-les-Bains,88
Plombières-lès-Dijon,21
Plomelin,29
Plomeur,29
Plomodiern,29
Plonéis,29
Plonéour-Lanvern,29
Plonévez-du-Faou,29
Plottes,71
Plouagat,22
Plouaret,22
Plouarzel,29
Plouay,56
Ploubalay,22
Ploubazlanec,22
Ploudalmézeau,29
Ploudaniel,29
Ploudiry,29
Plouédern,29
Plouegat-Guérand,29
Plouénan,29
Plouër-sur-Rance,22
Plouescat,29
Plouézec,22
Plouezoc'h,29
Ploufragan,22
Plougar,29
Plougasnou,29
Plougastel-Daoulas,29
Plougonvelin,29
Plougonven,29
Plougonver,22
Plougoumelen,56
Plougrescant,22
Plouguerneau,29
Plouguiel,22
Plouguin,29
Plouharnel,56
Plouhinec,29
Plouhinec,56
Plouider,29
Plouigneau,29
Ploulec'h,22
Ploumagoar,22
Ploumanac'h,22
Ploumoguer,29
Plounéventer,29
Plounévézel,29
Plounévez-Lochrist,29
Plounévez-Moëdec,22
Plounévez-Quintin,22
Plouray,56
Plourhan,22
Plourin,29
Plourin-lès-Morlaix,29
Plourivo,22
Plouvain,62
Plouvara,22
Plouvien,29
Plouvorn,29
Plouzané,29
Plouzévédé,29
Plovan,29
Plozévet,29
Pluduno,22
Pluguffan,29
Pluherlin,56
Plumaudan,22
Plumelec,56
Pluméliau,56
Plumelin,56
Plumieux,22
Pluneret,56
Pluvigner,56
Pocé-sur-Cisse,37
Podensac,33
Poggio-d'Oletta,2B
Poggio-Mezzana,2B
Pogny,51
Poigny,77
Poilhes,34
Poilley,50
Poilly,51
Poilly-lez-Gien,45
Poincy,77
Poinsenot,52
Pointe-a-Pitre = GP PTP,
Poisat,38
Poiseul-la-Grange,21
Poiseul-la-Ville-et-Laperrière,21
Poissons,52
Poissy,78
Poisy,74
Poitiers,86
Poix-de-Picardie,80
Poix-Terron,8
Polaincourt-et-Clairefontaine,70
Polieres,38
Polignac,43
Poligné,35
Poligny,39
Polisot,10
Polisy,10
Pollestres,66
Polliat,1
Pollionnay,69
Pomacle,51
Pomarez,40
Pomas,11
Pomerol,33
Pomérols,34
Pommard,21
Pommeret,22
Pommerieux,53
Pommerit-Jaudy,22
Pommeuse,77
Pommevic,82
Pommiers,69
Pommiers,2
Pompertuzat,31
Pompey,54
Pompignac,33
Pomponne,77
Pomport,24
Ponchon,60
Poncin,1
Pondaurat,33
Pons,17
Ponson-Dessus,64
Pont Chretien Chabenet,36
Pontacq,64
Pontailler-sur-Saône,21
Pontaix,26
Pontamafrey,73
Pont-à-Marcq,59
Pont-à-Mousson,54
Pontanevaux,71
Pont-Arcy,2
Pontarion,23
Pontarlier,25
Pontaubault,50
Pont-Audemer,27
Pontault-Combault,77
Pontaumur,63
Pont-Authou,27
Pont-Aven,29
Pont-à-Vendin,62
Pontavert,2
Pontcarré,77
Pontchardon,61
Pontcharra,38
Pontcharra-sur-Turdine,69
Pontchâteau,44
Pont-d'Ain,1
Pont-de-Briques,62
Pont-de-Buis-lès-Quimerch,29
Pont-de-Chéruy,38
Pont-de-Dore,63
Pont-de-Labeaume,7
Pont-de-l'Isère,26
Pont-de-Metz,80
Pont-de-Pany,21
Pont-de-Poitte,39
Pont-de-Roide,25
Pont-de-Vaux,1
Pont-de-Veyle,1
Pont-d'Ouche,21
Pont-d'Ouilly,14
Pont-du-Casse,47
Pont-du-Château,63
Pont-du-Navoy,39
Ponte Leccia,2B
Ponteilla,66
Pontenx-les-Forges,40
Pont-Évêque,38
Pontevès,83
Pontfaverger-Moronvilliers,51
Pontgibaud,63
Pontgouin,28
Pont-Hébert,50
Pontiacq-Viellepinte,64
Pontigny,89
Pontivy,56
Pont-l'Abbé,29
Pont-l'Abbé-d'Arnoult,17
Pont-l'Évêque,14
Pont-l'Évêque,60
Pontlevoy,41
Pontmain,53
Pont-Melvez,22
Pontoise,95
Pontonx-sur-l'Adour,40
Pontorson,50
Pont-Péan,35
Pontpoint,60
Pont-Réan,35
Pont-Remy,80
Pontrieux,22
Pont-Sainte-Marie,10
Pont-Sainte-Maxence,60
Pont-Saint-Esprit,30
Pont-Saint-Martin,44
Pont-Saint-Pierre,27
Pont-Saint-Vincent,54
Pont-Salomon,43
Pont-Scorff,56
Ponts-sous-Avranches,50
Pont-sur-Sambre,59
Pont-sur-Seine,10
Pont-sur-Yonne,89
Pont-Trambouze,69
Pontvallain,72
Popian,34
Porcaro,56
Porcelette,57
Porcheville,78
Porcieu-Amblagnieu,38
Pordic,22
Pornic,44
Pornichet,44
Porquerolles,83
Porspoder,29
Port,1
Port à Binson,51
Port d'Atelier-Amance,70
Port de Goulee,33
Port Manec'h,29
Porta,66
Portbail,50
Port-Brillet,53
Port-de-Bouc,13
Port-de-Lanne,40
Port-d'Envaux,17
Port-de-Piles,86
Port-des-Barques,17
Port-du-Rhin/Strasbourg,68
Porte-de-Savoie,73
Portel-des-Corbières,11
Port-en-Bessin-Huppain,14
Portes,
Portes-lès-Valence,26
Portets,33
Portet-Saint-Simon,31
Portet-sur-Garonne,31
Port-Grimaud,83
Portieux,88
Portiragnes,34
Port-Jérôme,27
Port-Joinville,85
Port-la-Nouvelle,11
Port-Launay,29
Port-le-Grand,80
Port-Lesney,39
Port-Louis,56
Port-Mort,27
Port-Navalo,56
Porto-Vecchio,2A
Port-Sainte-Foy-et-Ponchapt,24
Port-Sainte-Marie,47
Port-Saint-Louis-du-Rhône,13
Port-sur-Saône,70
Port-Vendres,66
Poses,27
Possesse,51
Potigny,14
Pouancé,49
Poudenas,47
Pougny,58
Pougues-les-Eaux,58
Pouillé,41
Pouillenay,21
Pouilley-Français,25
Pouillon,51
Pouilly,89
Pouilly-en-Auxois,21
Pouilly-le-Monial,69
Pouilly-lès-Feurs,42
Pouilly-sous-Charlieu,42
Pouilly-sur-Loire,58
Pouilly-sur-Saône,21
Pouilly-sur-Serre,2
Poujols,34
Poulainville,80
Pouldreuzic,29
Poule-les-Écharmeaux,69
Pouligny-Saint-Pierre,36
Poullaouen,29
Poupry,28
Pourcieux,83
Pourrières,83
Poussan,34
Pouxeux,88
Pouyastruc,65
Pouy-de-Touges,31
Pouzauges,85
Pouzilhac,30
Pouzolles,34
Pouzols-Minervois,11
Poyartin,40
Pradelles-en-Val,11
Prades,66
Prades,7
Prades-le-Lez,34
Prades-sur-Vernazobre,34
Pradines,46
Prahecq,79
Pranzac,16
Prats-de-Carlux,24
Pratz,39
Prauthoy,52
Prayssac,46
Prayssac,12
Prayssas,47
Préchac,33
Préchacq-Josbaig,64
Précieux,42
Précigné,72
Précorbin,50
Précy-sous-Thil,21
Précy-sur-Marne,77
Précy-sur-Oise,60
Pré-en-Pail,53
Préfailles,44
Préhy,89
Preignac,33
Preignan,32
Premeaux-Prissey,21
Prémery,58
Prémesques,59
Prémilhat,3
Pré-Saint-Évroult,28
Presles,95
Presles-en-Brie,77
Presles-et-Boves,2
Pressac,86
Pressignac-Vicq,24
Pressigny,52
Pressigny-les-Pins,45
Pressins,38
Prêtreville,14
Préty,71
Preuilly,18
Preuilly-sur-Claise,37
Préveranges,18
Prévessin-Moëns,1
Priay,1
Prignac-en-Médoc,33
Prignac-et-Marcamps,33
Prigonrieux,24
Primarette,38
Pringy,74
Pringy,51
Prinquiau,44
Prisches,59
Prissac,36
Prissé,71
Privas,7
Prix-lès-Mézières,8
Priziac,56
Proissans,24
Propiac,26
Propriano,2A
Prouais,28
Prouilly,51
Prouvy,59
Provenchères-sur-Fave,88
Proville,59
Provin,59
Provins,77
Prudemanche,28
Prugnanes,66
Pruillé-l'Éguillé,72
Prunay,51
Prunay-Belleville,10
Prunay-Cassereau,41
Prunay-en-Yvelines,78
Prunay-le-Gillon,28
Prunelli-di-Fiumorbo,2B
Pruniers,36
Pruniers-en-Sologne,41
Prusly-sur-Ource,21
Puberg,67
Publier,74
Puceul,44
Puéchabon,34
Puechredon,30
Puget,84
Puget-sur-Argens,83
Puget-Ville,83
Pugey,25
Pugieu,1
Pugnac,33
Puichéric,11
Puilacher,34
Puilaurens,11
Puilboreau,17
Puimisson,34
Puiseaux,45
Puiseux-en-France,95
Puiseux-le-Hauberger,60
Puiseux-Pontoise,95
Puisieux,62
Puissalicon,34
Puisseguin,33
Puisserguier,34
Pujaudran,32
Pujaut,30
Pujo,65
Pujols,33
Pujols-sur-Ciron,33
Puligny-Montrachet,21
Pulligny,54
Pulnoy,54
Pulversheim,68
Pupillin,39
Pure,8
Pusey,70
Pusignan,69
Pussay,91
Putanges,61
Putanges-Pont-Écrepin,61
Puteaux,92
Puxieux,54
Puybrun,46
Puycasquier,32
Puygouzon,81
Puyguilhem,24
Puy-Guillaume,63
Puylaurens,81
Puy-l'Évêque,46
Puyloubier,13
Puyméras,84
Puymoyen,16
Puynormand,33
Puyoô,64
Puyricard,13
Puy-Saint-Martin,26
Puyvert,84
Quaëdypre,59
Quarante,34
Quatre-Champs,8
Quatzenheim,67
Quéant,62
Québriac,35
Quelaines-Saint-Gault,53
Quelmes,62
Quemper-Guézennec,22
Quend,80
Quenne,89
Quercamps,62
Quérigut,9
Querqueville,50
Quesnoy-sur-Deûle,59
Quessoy,22
Questembert,56
Quetieville,14
Quetigny,21
Quevauvillers,80
Quéven,56
Quévert,22
Queyrac,33
Quiberon,56
Quiberville,76
Quiers,77
Quiers-sur-Bézonde,45
Quiéry-la-Motte,62
Quiévrechain,59
Quillan,11
Quimper,29
Quimperlé,29
Quincampoix,76
Quincampoix-Fleuzy,60
Quinçay,86
Quincey,70
Quincié-en-Beaujolais,69
Quincieu,38
Quincieux,69
Quincy,18
Quincy-sous-Sénart,91
Quincy-Voisins,77
Quingey,25
Quinsac,33
Quintaine,71
Quintal,74
Quintenic,22
Quint-Fonsegrives,31
Quintin,22
Quissac,30
Quistinic,56
Quittebeuf,27
Rabastens,81
Rabastens-de-Bigorre,65
Racécourt,88
Râches,59
Racines,10
Racrange,57
Radenac,56
Radicatel,76
Radinghem,62
Radinghem-en-Weppes,59
Radon,61
Radonvilliers,10
Raedersheim,68
Raffetot,76
Rahling,57
Rahon,39
Rai,61
Raillencourt-Sainte-Olle,59
Raimbeaucourt,59
Raismes,59
Raissac-d'Aude,11
Raissac-sur-Lampy,11
Raival,55
Ramatuelle,83
Rambervillers,88
Rambouillet,78
Ramillies,59
Ramonchamp,88
Ramonville-Saint-Agne,31
Ramoulu,45
Ramouzens,32
Ranchot,39
Rancon,87
Rancourt,80
Randan,63
Randonnai,61
Rânes,61
Rang-du-Fliers,62
Rans,39
Rantigny,60
Ranville,14
Ranville-Breuillaud,16
Raon-l'Étape,88
Rapaggio,2B
Raphèle,13
Rasiguères,66
Rasteau,84
Ratte,71
Raucourt-et-Flaba,8
Rauzan,33
Raveau,58
Ravenoville,50
Ravières,89
Ravigny,61
Razac-de-Saussignac,24
Razac-sur-l'Isle,24
Razès,87
Razines,37
Réalcamp,76
Réalmont,81
Réalville,82
Réans,32
Réau,77
Réaumont,38
Réaup-Lisse,47
Réaux,17
Rebais,77
Rébénacq,64
Rebréchien,45
Rech,57
Réchésy,90
Recloses,77
Recoubeau-Jansac,26
Recoules-Prévinquières,12
Recquignies,59
Recy,51
Rédené,29
Redessan,30
Réding,57
Redon,35
Regnéville-sur-Mer,50
Régnié-Durette,69
Regnière-Écluse,80
Regny,2
Régny,42
Réguiny,56
Réguisheim,68
Rehainviller,54
Réhon,54
Reichsfeld,67
Reichshoffen,67
Reichstett,67
Reignac,33
Reignac,16
Reignac-sur-Indre,37
Reignier-Ésery,74
Reigny,18
Reilly,60
Reims,51
Réjaumont,32
Rémalard,61
Rémelfang,57
Rémeling,57
Remigny,71
Remilly-Aillicourt,8
Remilly-sur-Lozon,50
Remiremont,88
Remondans-Vaivre,25
Remoulins,30
Remy,60
Rémy,62
Renage,38
Renaison,42
Renansart,2
Renazé,53
René,72
Renescure,59
Rennes,35
Rennes-sur-Loue,25
Renneville,27
Repentigny,14
Replonges,1
Requeil,72
Réquista,12
Ressons-le-Long,2
Ressons-sur-Matz,60
Restigné,37
Reterre,23
Rethel,8
Retiers,35
Retjons,40
Retournac,43
Retschwiller,67
Reugney,25
Reugny,37
Reuil,51
Reuilly,36
Reuil-sur-Brêche,60
Reutenbourg,67
Reuville,76
Reux,14
Revel,38
Revel,31
Revelles,80
Reventin-Vaugris,38
Revigny-sur-Ornain,55
Réville,50
Revin,8
Rexpoëde,59
Reygade,19
Reyniès,82
Reyrieux,1
Reyssouze,1
Rezé,44
Rezonville,57
Riaillé,44
Rians,18
Rians,83
Riantec,56
Ria-Sirach,66
Ribagnac,24
Ribaute,11
Ribaute-les-Tavernes,30
Ribeauville,2
Ribeauvillé,68
Ribécourt-Dreslincourt,60
Ribécourt-la-Tour,59
Ribemont,2
Ribérac,24
Ribiers,5
Richardménil,54
Richebourg,78
Richebourg-Saint-Vaast,62
Richelieu,37
Richemont,57
Richerenches,84
Richwiller,68
Riec-sur-Bélon,29
Riedisheim,68
Riencourt-lès-Cagnicourt,62
Riespach,68
Rieupeyroux,12
Rieux,51
Rieux,60
Rieux-Minervois,11
Rignac,46
Rignac,12
Rignieux-le-Franc,1
Rigny-la-Salle,55
Rigny-sur-Arroux,71
Rigny-Ussé,37
Riguepeu,32
Rilhac-Lastours,87
Rillieux-la-Pape,69
Rilly-la-Montagne,51
Rilly-sur-Vienne,37
Rimaucourt,52
Rimogne,8
Rimons,33
Rinxent,62
Riocaud,33
Riols,34
Riom,63
Riom-ès-Montagnes,15
Rion-des-Landes,40
Rions,33
Riorges,42
Riotord,43
Rioz,70
Riquewihr,68
Ris,63
Riscle,32
Ris-Orangis,91
Risoul,5
Rivarennes,36
Rivarennes,37
Rivecourt,60
Rive-de-Gier,42
Rivedoux-Plage,17
Rivery,80
Rives,38
Rivesaltes,66
Rivière,37
Rivières,16
Riviers-d'Allemond,38
Rixheim,68
Roaillan,33
Roaix,84
Roanne,42
Roannes-Saint-Mary,15
Robion,84
Rocamadour,46
Rocbaron,83
Roche,42
Rochechouart,87
Rochecorbon,37
Rochefort,17
Rochefort,73
Rochefort,21
Rochefort-du-Gard,30
Rochefort-en-Yvelines,78
Rochefort-Montagne,63
Rochefort-sur-Loire,49
Rochefort-sur-Nenon,39
Rochegude,26
Roche-la-Molière,42
Roche-lez-Beaupré,25
Rochemaure,7
Roche-Saint-Secret,26
Roches-Bettaincourt,52
Rocheservière,85
Roches-Prémarie-Andillé,86
Roches-sur-Marne,52
Rochetaillée,69
Rochetaillée-sur-Aujon,52
Rochetoirin,38
Rochy-Condé,60
Rocles,3
Rocquancourt,14
Rocroi,8
Rodern,68
Rodez,12
Rodilhan,30
Roézé-sur-Sarthe,72
Rogerville,76
Rognac,13
Rognes,13
Rognonas,13
Rogny-les-Sept-Écluses,89
Rohan,56
Rohrbach-lès-Bitche,57
Roiffieux,7
Roinville,91
Roisel,80
Roissy-en-Brie,77
Roissy-en-France,95
Rolampont,52
Rolleville,76
Romagnat,63
Romagne,33
Romagne,86
Romagné,35
Romagnieu,38
Romagny,50
Romain,39
Romainville,93
Roman,27
Romanèche-Thorins,71
Romans,1
Romans-sur-Isère,26
Romanswiller,67
Rombach-le-Franc,68
Rombas,57
Romelfing,57
Romenay,71
Romeny-sur-Marne,2
Romery,51
Romestaing,47
Romillé,35
Romilly-sur-Andelle,27
Romilly-sur-Seine,10
Romorantin-Lanthenay,41
Ronchamp,70
Ronchin,59
Roncourt,57
Roncq,59
Ronel,81
Ronquerolles,95
Ronssoy,80
Rontalon,69
Ronzieres,63
Roôcourt-la-Côte,52
Roost-Warendin,59
Roppe,90
Roppenheim,67
Roppentzwiller,68
Roquebillière,6
Roquebrun,34
Roquebrune,33
Roquebrune-Cap-Martin,6
Roquebrune-sur-Argens,83
Roquecourbe,81
Roquefort-des-Corbières,11
Roquefort-la-Bédoule,13
Roquefort-les-Pins,6
Roquelaure,32
Roquemaure,30
Roqueredonde,34
Roques,32
Roques,31
Roquesérière,31
Roquessels,34
Roquetaillade,11
Roquetoire,62
Roquettes,31
Roquevaire,13
Rorschwihr,68
Rorthais,79
Roscoff,29
Rosendaël,59
Rosenwiller,67
Rosey,70
Rosey,71
Rosheim,67
Rosières,81
Rosières,7
Rosières-aux-Salines,54
Rosières-en-Santerre,80
Rosières-près-Troyes,10
Rosnay,85
Rosny-sous-Bois,93
Rosny-sur-Seine,78
Rospez,22
Rosporden,29
Rosselange,57
Rostrenen,22
Rosult,59
Rotalier,39
Rothonay,39
Rots,14
Rouairoux,81
Roubaix,59
Roubia,11
Rouen,76
Rouessé-Vassé,72
Rouffach,68
Rouffiac-d'Aude,11
Rouffiac-Tolosan,31
Rouffignac-de-Sigoulès,24
Rougegoutte,90
Rougemont,25
Rougeries,2
Rougiers,83
Rougnac,16
Rouhling,57
Rouillac,22
Rouillac,16
Rouilly-Saint-Loup,10
Roujan,34
Roulans,25
Roullens,11
Roullet-Saint-Estèphe,16
Roullours,14
Roumare,76
Rou-Marson,49
Roumazières-Loubert,16
Rountzenheim,67
Rousies,59
Roussas,26
Roussay,49
Rousseloy,60
Rousset,13
Rousset-les-Vignes,26
Roussillon,84
Roussillon,38
Routot,27
Rouvignies,59
Rouvres-les-Vignes,10
Rouvroy,2
Rouvroy,62
Rouvroy-sur-Audry,8
Rouxmesnil-Bouteilles,76
Rouy,58
Rouzède,16
Roville-devant-Bayon,54
Rovon,38
Royan,17
Royaucourt-et-Chailvet,2
Roy-Boissy,60
Roybon,38
Roye,80
Roye,70
Royères,87
Roye-sur-Matz,60
Roynac,26
Rozay-en-Brie,77
Rozelieures,54
Rozet-Saint-Albin,2
Rozières,52
Rozoy-sur-Serre,2
Roz-sur-Couesnon,35
Rschwoog,67
Ruan,45
Ruaudin,72
Rubempré,80
Rubrouck,59
Ruch,33
Rue,80
Rueil-Malmaison,92
Ruelisheim,68
Ruelle-sur-Touvre,16
Ruesnes,59
Ruffec,16
Ruffey-lès-Beaune,21
Ruffey-lès-Echirey,21
Ruffieux,73
Ruffigné,44
Rugles,27
Ruhans,70
Ruillé-sur-Loir,72
Ruitz,62
Rumegies,59
Rumersheim-le-Haut,68
Rumilly,74
Rumilly-en-Cambrésis,59
Rumilly-lès-Vaudes,10
Rumont,77
Rungis,94
Ruoms,7
Ruppes,88
Rupt-Devant-Saint-Mihiel,55
Rupt-sur-Moselle,88
Russange,57
Russy-Bémont,60
Rustiques,11
Ruy,38
Saâcy-sur-Marne,77
Saales,67
Saasenheim,68
Sablé-sur-Sarthe,72
Sablet,84
Sablon,57
Sablonceaux,17
Sablons,33
Sablons-sur-Huisnes,61
Sabran,30
Saché,37
Sachy,8
Saclay,91
Sacy,51
Sacy-le-Grand,60
Sadillac,24
Sadirac,33
Saffré,44
Sagonne,18
Sagy,71
Sahorre,66
Saigneville,80
Saignon,84
Saillac,19
Saillagouse,66
Saillans,26
Saillans,33
Saillat-sur-Vienne,87
Saillenard,71
Sail-les-Bains,42
Sailly-au-Bois,62
Sailly-Labourse,62
Sailly-lez-Cambrai,59
Sailly-lez-Lannoy,59
Sailly-Saillisel,80
Sailly-sur-la-Lys,62
Sail-sous-Couzan,42
Sain-Bel,69
Saincaize-Meauce,58
Sainghin-en-Mélantois,59
Sainghin-en-Weppes,59
Sainneville,76
Sains-du-Nord,59
Sains-en-Gohelle,62
Sains-Richaumont,2
Saint Martin du Touch,31
Saint-Aaron,22
Saint-Abraham,56
Saint-Adrien,22
Saint-Affrique,12
Saint-Agathon,22
Saint-Agnan,89
Saint-Agnant,17
Saint-Agne,24
Saint-Agrève,7
Saint-Aignan,33
Saint-Aignan,82
Saint-Aignan,41
Saint-Aignan-de-Couptrain,53
Saint-Aignan-de-Cramesnil,14
Saint-Aignan-des-Gués,45
Saint-Aignan-Grandlieu,44
Saint-Aignan-sur-Roë,53
Saint-Aigulin,17
Saint-Albain,71
Saint-Alban,1
Saint-Alban,22
Saint-Alban,31
Saint-Alban-de-Roche,38
Saint-Alban-les-Eaux,42
Saint-Alban-Leysse,73
Saint-Alban-sur-Limagnole,48
Saint-Alexandre,30
Saint-Amand,50
Saint-Amand,62
Saint-Amand-en-Puisaye,58
Saint-Amand-les-Eaux,59
Saint-Amand-Longpré,41
Saint-Amand-Montrond,18
Saint-Amans-Soult,81
Saint-Amans-Valtoret,81
Saint-Amant-de-Boixe,16
Saint-Amant-de-Nouère,16
Saint-Amant-Tallende,63
Saint-Amarin,68
Saint-Ambroix,30
Saint-Amé,88
Saint-Amour,39
Saint-Amour-Bellevue,71
Saint-Andelain,58
Saint-Andiol,13
Saint-André,73
Saint-André,59
Saint-André,31
Saint-André,66
Saint-André-d'Apchon,42
Saint-André-de-Boëge,74
Saint-André-de-Corcy,1
Saint-André-de-Cubzac,33
Saint-André-de-la-Marche,49
Saint-André-de-la-Roche,6
Saint-André-de-l'Épine,50
Saint-André-de-l'Eure,27
Saint-André-de-Lidon,17
Saint-André-de-Roquelongue,11
Saint-André-de-Roquepertuis,30
Saint-André-de-Sangonis,34
Saint-André-des-Eaux,44
Saint-André-de-Seignanx,40
Saint-André-de-Vézines,12
Saint-André-d'Hébertot,14
Saint-André-du-Bois,33
Saint-André-en-Terre-Plaine,89
Saint-André-et-Appelles,33
Saint-André-Farivillers,60
Saint-André-le-Gaz,38
Saint-André-le-Puy,42
Saint-André-les-Vergers,10
Saint-André-lez-Lille,59
Saint-André-sur-Cailly,76
Saint-André-sur-Orne,14
Saint-André-sur-Sèvre,79
Saint-Androny,33
Saint-Angel,19
Saint-Antoine,33
Saint-Antoine-Cumond,24
Saint-Antoine-de-Breuilh,24
Saint-Antoine-de-Ficalba,47
Saint-Antoine-du-Queyret,33
Saint-Antoine-du-Rocher,37
Saint-Antonin-Noble-Val,82
Saint-Antonin-sur-Bayon,13
Saint-Apollinaire,21
Saint-Apollinaire,5
Saint-Appolinaire,69
Saint-Armel,35
Saint-Armou,64
Saint-Arnac,66
Saint-Arnoult,14
Saint-Arnoult-en-Yvelines,78
Saint-Astier,47
Saint-Astier,24
Saint-Auban,6
Saint-Auban,4
Saint-Auban-sur-l'Ouvèze,26
Saint-Aubert,59
Saint-Aubin,91
Saint-Aubin,21
Saint-Aubin,39
Saint-Aubin-Celloville,76
Saint-Aubin-de-Baubigné,79
Saint-Aubin-de-Blaye,33
Saint-Aubin-de-Branne,33
Saint-Aubin-de-Cadelech,24
Saint-Aubin-de-Luigné,49
Saint-Aubin-de-Médoc,33
Saint-Aubin-des-Châteaux,44
Saint-Aubin-des-Landes,35
Saint-Aubin-de-Terregatte,50
Saint-Aubin-du-Cormier,35
Saint-Aubin-le-Cloud,79
Saint-Aubin-lès-Elbeuf,76
Saint-Aubin-Routot,76
Saint-Aubin-sur-Gaillon,27
Saint-Aubin-sur-Mer,14
Saint-Augustin,77
Saint-Augustin-des-Bois,49
Saint-Aulaire,19
Saint-Aulaye,24
Saint-Aunès,34
Saint-Aunix-Lengros,32
Saint-Aupre,38
Saint-Auvent,87
Saint-Avé,56
Saint-Avertin,37
Saint-Avit,63
Saint-Avit,41
Saint-Avit,40
Saint-Avit-Saint-Nazaire,33
Saint-Avold,57
Saint-Avre,73
Saint-Ay,45
Saint-Aygulf,83
Saint-Baldoph,73
Saint-Bardoux,26
Saint-Barthélemy-d'Anjou,49
Saint-Barthélemy-de-Bussière,24
Saint-Barthélemy-de-Vals,26
Saint-Barthélemy-le-Meil,7
Saint-Baussant,54
Saint-Bauzile,7
Saint-Bauzille-de-la-Sylve,34
Saint-Bauzille-de-Montmel,34
Saint-Bauzille-de-Putois,34
Saint-Bazile,87
Saint-Béat,31
Saint-Beauzire,63
Saint-Bénigne,1
Saint-Benin-d'Azy,58
Saint-Benoît,1
Saint-Benoît,86
Saint-Benoît-de-Carmaux,81
Saint-Benoît-du-Sault,36
Saint-Benoît-la-Forêt,37
Saint-Benoît-sur-Loire,45
Saint-Béron,73
Saint-Berthevin,53
Saint-Blaise,6
Saint-Blaise-du-Buis,38
Saint-Blaise-la-Roche,67
Saint-Boil,71
Saint-Bonnet,16
Saint-Bonnet-de-Four,3
Saint-Bonnet-de-Montauroux,48
Saint-Bonnet-de-Mure,69
Saint-Bonnet-de-Rochefort,3
Saint-Bonnet-de-Vieille-Vigne,71
Saint-Bonnet-Elvert,19
Saint-Bonnet-en-Bresse,71
Saint-Bonnet-en-Champsaur,5
Saint-Bonnet-le-Château,42
Saint-Bonnet-l'Enfantier,19
Saint-Bonnet-lès-Allier,63
Saint-Bonnet-les-Oules,42
Saint-Bonnet-près-Riom,63
Saint-Bonnet-sur-Gironde,17
Saint-Bonnet-Tronçais,3
Saint-Bon-Tarentaise,73
Saint-Brandan,22
Saint-Brevin-les-Pins,44
Saint-Briac-sur-Mer,35
Saint-Brice,16
Saint-Brice,77
Saint-Brice,33
Saint-Brice-Courcelles,51
Saint-Brice-en-Coglès,35
Saint-Brice-sous-Forêt,95
Saint-Brice-sur-Vienne,87
Saint-Brieuc,22
Saint-Bris-le-Vineux,89
Saint-Brisson-sur-Loire,45
Saint-Broladre,35
